Godot Engine v4.2.2.stable.official.15073afe3 - https://godotengine.org
 
[GameSetup] 完成：49 teams, 8 factions, 125 persons
=== _tmp_ms_specimen_bed: seed=42 months=8 specimen=[49, 56, 57]（生成時在場=[]，teams=49）===
[LIFECYCLE] tick=0 team=49 ★GONE（不在 state.teams）
[LIFECYCLE] tick=0 team=56 ★GONE（不在 state.teams）
[LIFECYCLE] tick=0 team=57 ★GONE（不在 state.teams）
[progress] tick=0 月=0 specimen存活=[] DIVERT-SPEC累計=0
[SoloAI] Team31 → 覓食 (覓食)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team36 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team40 → 貿易 (囤貨)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team42 → 建設 (建設)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1750 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.7/gran=0.0/eff=38.7) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T57] tick=1750 heartbeat（no-decision）pop=1 food(eff=22.1)
[Specimen T49] tick=1760 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.7/gran=0.0/eff=38.7) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T56] tick=1760 heartbeat（no-decision）pop=3 food(eff=149.7)
[Specimen T49] tick=1770 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.7/gran=0.0/eff=38.7) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1780 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.7/gran=0.0/eff=38.7) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1790 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.7/gran=0.0/eff=38.7) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1800 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.7/gran=0.0/eff=38.7) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1810 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.0/gran=0.0/eff=38.0) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T57] tick=1810 heartbeat（no-decision）pop=1 food(eff=21.8)
[Specimen T49] tick=1820 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.0/gran=0.0/eff=38.0) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T56] tick=1820 heartbeat（no-decision）pop=3 food(eff=148.7)
[Specimen T49] tick=1830 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.0/gran=0.0/eff=38.0) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1840 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.0/gran=0.0/eff=38.0) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1850 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.0/gran=0.0/eff=38.0) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1860 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.0/gran=0.0/eff=38.0) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1870 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.0/gran=0.0/eff=38.0) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T57] tick=1870 heartbeat（no-decision）pop=1 food(eff=21.8)
[Specimen T49] tick=1880 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.0/gran=0.0/eff=38.0) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T56] tick=1880 heartbeat（no-decision）pop=3 food(eff=148.7)
[Specimen T49] tick=1890 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.0/gran=0.0/eff=38.0) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1900 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=38.0/gran=0.0/eff=38.0) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1910 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=37.3/gran=0.0/eff=37.3) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
=======================================================
[SoloAI] Team18 → 覓食 (覓食)
[SoloAI] Team30 → 覓食 (覓食)
[SoloAI] Team52 → 覓食 (覓食)
[SoloAI] Team53 → 覓食 (覓食)
[Horse] Outpost (4, 23) 捕野馬 +1
[Horse] Outpost (20, 15) 捕野馬 +1
[TickPerf] day=8 avg=23581 us max=1260348 us ticks=240 teams=59 factions=8
[SoloAI] Team5 → 建設 (建設)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team36 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team42 → 建設 (建設)
[SoloAI] Team43 → 掠奪 (掠奪)
[SoloAI] Team44 → 逃跑 (survival)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 建設 (建設)
[SoloAI] Team40 → 貿易 (囤貨)
[SoloAI] Team11 → 貿易 (貿易)
[SoloAI] Team31 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team45 → 逃跑 (survival)
[SoloAI] Team18 → 掠奪 (掠奪)
[SoloAI] Team30 → 覓食 (覓食)
[SoloAI] Team52 → 覓食 (覓食)
[SoloAI] Team53 → 覓食 (覓食)
[SoloAI] Team5 → 建設 (建設)
[DIVERT-SPEC] tick=1990 team=57 pos=(26, 3) move=(26, 3) food_days=26.8 combat=-1 in_crisis=false task=貿易 move_is_market=true pos_eq_move=true
[DIVERT-SPEC] tick=1990 team=58 pos=(26, 3) move=(26, 3) food_days=26.8 combat=-1 in_crisis=false task=貿易 move_is_market=true pos_eq_move=true
[Site] 選址 (11, 15) score=310 周邊資源={ "ore_iron": 161, "herb": 7, "ore_silver": 34 } terrain=plains
[Diplomacy] Team4 背叛 Team3
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team36 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team42 → 建設 (建設)
[SoloAI] Team44 → 逃跑 (survival)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 建設 (建設)
[Move] Team 1 抵達 (1,20)
[Move] Team 2 抵達 (15,10)
[Move] Team 4 抵達 (5,28)
[Move] Team 5 抵達 (25,4)
[Move] Team 9 抵達 (14,20)
[Move] Team 10 抵達 (19,14)
[Move] Team 13 抵達 (4,11)
[Move] Team 15 抵達 (12,23)
[Move] Team 16 抵達 (15,20)
[Move] Team 19 抵達 (5,21)
[Move] Team 30 抵達 (11,14)
[Move] Team 31 抵達 (11,28)
[Move] Team 32 抵達 (20,3)
[Move] Team 35 抵達 (22,8)
[Move] Team 36 抵達 (20,21)
[Move] Team 37 抵達 (25,7)
[Move] Team 38 抵達 (23,10)
[Move] Team 39 抵達 (11,11)
[Move] Team 40 抵達 (15,5)
[Move] Team 41 抵達 (28,13)
[Move] Team 45 抵達 (22,19)
[Move] Team 46 抵達 (23,14)
[Move] Team 47 抵達 (26,0)
[Move] Team 52 抵達 (17,24)
[Move] Team 53 抵達 (20,21)
[Move] Team 56 抵達 (14,7)
[Move] Team 57 抵達 (26,3)
[Move] Team 58 抵達 (26,3)
[Diplomacy] Team8 背叛 Team7
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team43 → 掠奪 (掠奪)
[LIFECYCLE] tick=1999 team=56 貿易|pop=3|solo=true|leader=74|combat=-1
[SoloAI] Team40 → 貿易 (囤貨)
[Ambition] Team43 rung 2→1 (武力 cap=3)
[SoloAI] Team9 → 逃跑 (survival)
[SoloAI] Team11 → 貿易 (貿易)
[SoloAI] Team31 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team45 → 掠奪 (掠奪)
[SoloAI] Team18 → 掠奪 (掠奪)
[SoloAI] Team30 → 掠奪 (掠奪)
[SoloAI] Team52 → 覓食 (覓食)
[SoloAI] Team53 → 覓食 (覓食)
[SoloAI] Team5 → 建設 (建設)
[SoloAI] Team4 → 建設 (建設)
[SoloAI] Team8 → 逃跑 (survival)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 掠奪 (掠奪)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team36 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team42 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 建設 (建設)
[SoloAI] Team40 → 貿易 (囤貨)
[SoloAI] Team11 → 貿易 (貿易)
[SoloAI] Team31 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team52 → 覓食 (覓食)
[SoloAI] Team53 → 覓食 (覓食)
[StrategicAI] Faction1 受威脅，尋求結盟
[StrategicAI] Faction4 受威脅，尋求結盟
[Move] Team 2 抵達 (15,10)
[Move] Team 4 抵達 (5,28)
[Move] Team 5 抵達 (25,4)
[Move] Team 10 抵達 (19,14)
[Move] Team 11 抵達 (14,8)
[Move] Team 13 抵達 (4,11)
[Move] Team 15 抵達 (12,23)
[Move] Team 16 抵達 (15,20)
[Move] Team 19 抵達 (5,21)
[Move] Team 31 抵達 (11,28)
[Move] Team 32 抵達 (20,3)
[Move] Team 33 抵達 (15,10)
[Move] Team 35 抵達 (22,8)
[Move] Team 36 抵達 (20,21)
[Move] Team 37 抵達 (25,7)
[Move] Team 38 抵達 (23,10)
[Move] Team 39 抵達 (11,11)
[Move] Team 40 抵達 (15,5)
[Move] Team 41 抵達 (28,13)
[Move] Team 42 抵達 (17,12)
[Move] Team 44 抵達 (25,9)
[Move] Team 52 抵達 (17,24)
[Move] Team 53 抵達 (20,21)
[Move] Team 54 抵達 (17,14)
[Move] Team 57 抵達 (26,3)
[Move] Team 58 抵達 (26,3)
[Combat Start] Team-1000006 vs Team29
[Ambush] NPC Team29 被 boar 伏擊
[SoloAI] Team18 → 掠奪 (掠奪)
[SoloAI] Team30 → 掠奪 (掠奪)
[SoloAI] Team43 → 掠奪 (掠奪)
[SoloAI] Team45 → 逃跑 (survival)
[SubAI] Team54 引擎→逃跑 (survival)
[StrategicAI] Faction1 受威脅，尋求結盟
[StrategicAI] Faction4 受威脅，尋求結盟
[SoloAI] Team5 → 建設 (建設)
[SoloAI] Team4 → 建設 (建設)
[SoloAI] Team8 → 逃跑 (survival)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team33 → 逃跑 (survival)
[SoloAI] Team34 → 掠奪 (掠奪)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team36 → 覓食 (覓食)
[SoloAI] Team37 → 掠奪 (掠奪)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team42 → 建設 (建設)
[SoloAI] Team44 → 逃跑 (survival)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 建設 (建設)
[SoloAI] Team40 → 貿易 (囤貨)
[SoloAI] Team11 → 貿易 (貿易)
[SoloAI] Team31 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[DayNight] Day 9 開始
[MsgPrune] 刪除過期訊息 global=1 known=0

========== [SpecimenTracer] flush 33 entries（候選 =當下不可派/無target，util雖高仍fallthrough）==========
[Specimen T49] tick=1920 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=37.3/gran=0.0/eff=37.3) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1920 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=37.3/gran=0.0/eff=37.3) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1930 intent=致富 | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=37.3/gran=0.0/eff=37.3) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T57] tick=1930 heartbeat（no-decision）pop=1 food(eff=21.4)
[Specimen T49] tick=1940 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=37.3/gran=0.0/eff=37.3) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T56] tick=1940 heartbeat（no-decision）pop=3 food(eff=147.7)
[Specimen T49] tick=1950 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=37.3/gran=0.0/eff=37.3) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1960 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=37.3/gran=0.0/eff=37.3) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1970 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=37.3/gran=0.0/eff=37.3) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1980 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=37.3/gran=0.0/eff=37.3) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T49] tick=1990 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=37.3/gran=0.0/eff=37.3) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T57] tick=1990 heartbeat（no-decision）pop=1 food(eff=21.4)
[Specimen T49] tick=2000 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(21, 11)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 8, "est": { "population_est": 7, "tile_pos": (21, 11), "last_tick": 1100, "tier": 1, "resource_scale": 1 } }]
    狀態: pop=2 food(priv=37.3/gran=0.0/eff=37.3) consume/d=1.6 rung=0 fid=2 coin=3 mat=6
    leader: 野心=0.40 慎重=0.45 求生欲=0.41 好戰=0.56 貪婪=0.50 → food_sec_target=4.2天
[Specimen T56] tick=2000 heartbeat（no-decision）pop=3 food(eff=147.7)
[Specimen T49] tick=2010 intent={ "intent": "致富", "why": "貪婪驅動，treasury 增", "mode": "trade" } | winner=迎戰 task=迎戰 tgt=(23, 10)
    candidates: 迎戰=0.94 備戰=0.81 求和=0.62 survival=0.50 覓食=0.46 建設=0.22
    beliefs: [{ "tgt": 38, "est": { "population_est": 9, "tile_pos": (23, 10), "last_tick": 2100, "tier": 0 } }]
