Godot Engine v4.2.2.stable.official.15073afe3 - https://godotengine.org
 
[GameSetup] 完成：49 teams, 8 factions, 129 persons
=== _tmp_produce_measure_bed: seed=1337 months=3 | teams=49 pop=444 weaponsmith=0 workshop=0 ===
[progress] tick=0 月=0 teams=49 workshop=0 weaponsmith=0 manu_task=0 g_tools=0 g_goods=0 manu_noop=0
[SoloAI] Team32 → 貿易 (囤貨)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team35 → 貿易 (囤貨)
[SoloAI] Team36 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team42 → 貿易 (囤貨)
[SoloAI] Team43 → 貿易 (囤貨)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[SoloAI] Team47 → 覓食 (覓食)
[Order] Team50 sell weapon_melee_low ×1 (oid=693)
[Order] Team51 sell weapon_melee_low ×1 (oid=694)
[Order] Team53 buy material ×21 (oid=695)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[Order] Team7 sell material ×24 (oid=696)
[Order] Team14 sell material ×30 (oid=697)
[Order] Team41 sell material ×58 (oid=698)
[Order] Team42 sell material ×87 (oid=699)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 逃跑 (survival)
[SoloAI] Team52 → 迎戰 (迎戰)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[SoloAI] Team28 → 建設 (建設)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 訓練 (訓練)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team41 → return_home (返家補給)
[SoloAI] Team44 → 覓食 (覓食)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[Move] Team 2 抵達 (4,17)
[Move] Team 6 抵達 (13,25)
[Move] Team 11 抵達 (17,0)
[Move] Team 16 抵達 (28,4)
[Move] Team 21 抵達 (21,21)
[Move] Team 23 抵達 (18,24)
[Move] Team 28 抵達 (22,5)
[Move] Team 31 抵達 (11,18)
[Move] Team 32 抵達 (8,8)
[Move] Team 35 抵達 (9,14)
[Move] Team 38 抵達 (12,12)
[Move] Team 43 抵達 (22,3)
[Move] Team 59 抵達 (11,18)
[Move] Team 66 抵達 (23,1)
[Move] Team 70 抵達 (16,9)
[Move] Team 71 抵達 (16,9)
[Move] Team 73 抵達 (19,7)
[Move] Team 74 抵達 (24,4)
[Move] Team 75 抵達 (24,4)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[SoloAI] Team47 → 掠奪 (掠奪)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team52 → 迎戰 (迎戰)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[SoloAI] Team28 → 建設 (建設)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 訓練 (訓練)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team41 → return_home (返家補給)
[SoloAI] Team44 → 覓食 (覓食)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[DayNight] Day 22 開始
[MsgPrune] 刪除過期訊息 global=18 known=73
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[TickPerf] day=22 avg=44147 us max=2087427 us ticks=240 teams=64 factions=8
[Order] Team9 sell material ×32 (oid=685)
[Order] Team32 buy food ×1 (oid=686)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team52 → 迎戰 (迎戰)
[Order] Team59 buy weapon_ranged_low ×1 (oid=687)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(9,12)
[Move] Team 2 抵達 (4,17)
[Move] Team 7 抵達 (12,28)
[Move] Team 9 抵達 (11,26)
[Move] Team 16 抵達 (28,4)
[Move] Team 19 抵達 (14,4)
[Move] Team 24 抵達 (14,28)
[Move] Team 27 抵達 (22,8)
[Move] Team 32 抵達 (8,8)
[Move] Team 33 抵達 (9,7)
[Move] Team 35 抵達 (9,14)
[Move] Team 38 抵達 (12,12)
[Move] Team 39 抵達 (23,0)
[Move] Team 40 抵達 (18,15)
[Move] Team 42 抵達 (3,26)
[Move] Team 43 抵達 (22,3)
[Move] Team 44 抵達 (24,12)
[Move] Team 45 抵達 (7,28)
[Move] Team 52 抵達 (18,24)
[Move] Team 60 抵達 (9,12)
[Move] Team 66 抵達 (23,1)
[Move] Team 70 抵達 (15,10)
[Move] Team 71 抵達 (15,10)
[Move] Team 73 抵達 (19,7)
[Move] Team 74 抵達 (26,4)
[Move] Team 75 抵達 (26,4)
[Move] Team 76 抵達 (13,25)
[Move] Team 77 抵達 (13,25)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 訓練 (訓練)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team41 → return_home (返家補給)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 掠奪 (掠奪)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 掠奪 (掠奪)
[SoloAI] Team52 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 訓練 (訓練)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team41 → return_home (返家補給)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[Order] Team70 sell material ×2 (oid=688)
[Order] Team71 sell material ×2 (oid=689)
[StrategicAI] Faction5 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[Move] Team 2 抵達 (4,17)
[Move] Team 6 抵達 (14,25)
[Move] Team 7 抵達 (12,28)
[Move] Team 9 抵達 (11,26)
[Move] Team 11 抵達 (17,0)
[Move] Team 14 抵達 (28,4)
[Move] Team 16 抵達 (28,4)
[Move] Team 19 抵達 (14,4)
[Move] Team 20 抵達 (28,4)
[Move] Team 21 抵達 (21,21)
[Move] Team 23 抵達 (18,24)
[Move] Team 24 抵達 (14,28)
[Move] Team 28 抵達 (22,5)
[Move] Team 31 抵達 (11,18)
[Move] Team 32 抵達 (8,8)
[Move] Team 33 抵達 (9,7)
[Move] Team 36 抵達 (28,4)
[Move] Team 39 抵達 (23,0)
[Move] Team 40 抵達 (18,15)
[Move] Team 42 抵達 (3,26)
[Move] Team 43 抵達 (22,3)
[Move] Team 44 抵達 (24,12)
[Move] Team 45 抵達 (7,28)
[Move] Team 46 抵達 (19,16)
[Move] Team 51 抵達 (12,27)
[Move] Team 52 抵達 (17,24)
[Move] Team 60 抵達 (9,11)
[Move] Team 66 抵達 (23,1)
[Move] Team 70 抵達 (14,10)
[Move] Team 71 抵達 (14,10)
[Move] Team 73 抵達 (19,7)
[Move] Team 74 抵達 (26,4)
[Move] Team 75 抵達 (26,4)
[Move] Team 76 抵達 (14,25)
[Move] Team 77 抵達 (14,25)
[SubAI] Team60 引擎→外交 (求和)
[StrategicAI] Faction3 受威脅，尋求結盟
[StrategicAI] Faction5 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[Order] Team10 buy material ×9 (oid=694)
[Order] Team15 sell material ×30 (oid=695)
[Order] Team28 buy tools ×1 (oid=696)
[Order] Team36 buy food ×4 (oid=697)
[Order] Team37 buy food ×33 (oid=698)
[Order] Team48 buy food ×32 (oid=699)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 掠奪 (掠奪)
[SoloAI] Team52 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[Order] Team73 sell material ×3 (oid=700)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 訓練 (訓練)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team41 → return_home (返家補給)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team52 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 訓練 (訓練)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team41 → return_home (返家補給)
[SoloAI] Team44 → 覓食 (覓食)
[Move] Team 6 抵達 (15,25)
[Move] Team 11 抵達 (17,0)
[Move] Team 14 抵達 (28,4)
[Move] Team 20 抵達 (28,4)
[Move] Team 21 抵達 (21,21)
[Move] Team 23 抵達 (18,24)
[Move] Team 24 抵達 (14,28)
[Move] Team 28 抵達 (22,5)
[Move] Team 31 抵達 (11,18)
[Move] Team 35 抵達 (9,14)
[Move] Team 36 抵達 (28,4)
[Move] Team 38 抵達 (12,12)
[Move] Team 40 抵達 (18,15)
[Move] Team 42 抵達 (3,26)
[Move] Team 46 抵達 (19,16)
[Move] Team 59 抵達 (13,16)
[Move] Team 66 抵達 (23,1)
[Move] Team 70 抵達 (14,10)
[Move] Team 71 抵達 (14,10)
[Move] Team 73 抵達 (19,7)
[Move] Team 74 抵達 (26,4)
[Move] Team 75 抵達 (26,4)
[Move] Team 76 抵達 (15,25)
[Move] Team 77 抵達 (15,25)
[SoloAI] Team47 → 掠奪 (掠奪)
[SurvivalForage] team=Team73 pop=1 → 覓食 @(19,8)
[Survival] Team73 warning days_left=3.0 idle→覓食
[SurvivalForage] team=Team73 pop=1 → 覓食 @(19,8)
[DayNight] Day 23 開始
[MsgPrune] 刪除過期訊息 global=15 known=79
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[Order] Team70 sell weapon_melee_low ×1 (oid=686)
[Order] Team71 sell weapon_melee_low ×1 (oid=687)
[SurvivalForage] team=Team73 pop=1 → 覓食 @(19,8)
[TickPerf] day=23 avg=48967 us max=1996649 us ticks=240 teams=64 factions=8
[Order] Team32 sell material ×68 (oid=688)
[SurvivalForage] team=Team73 pop=1 → 覓食 @(19,8)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team52 → 迎戰 (迎戰)
[SurvivalForage] team=Team73 pop=1 → 覓食 @(19,8)
[SoloAI] Team28 → 建設 (建設)
[Order] Team73 sell weapon_melee_low ×1 (oid=689)
[SurvivalForage] team=Team73 pop=1 → 覓食 @(19,8)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 訓練 (訓練)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team41 → return_home (返家補給)
[SoloAI] Team44 → 覓食 (覓食)
[SurvivalForage] team=Team73 pop=1 → 覓食 @(19,8)
[SurvivalForage] team=Team73 pop=1 → 覓食 @(19,8)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[SurvivalForage] team=Team73 pop=1 → 覓食 @(19,8)
[SurvivalForage] team=Team73 pop=1 → 覓食 @(19,8)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team52 → 迎戰 (迎戰)
[Order] Team66 sell material ×4 (oid=690)
[SurvivalForage] team=Team73 pop=1 → 覓食 @(19,8)
[Move] Team 2 抵達 (4,17)
[Move] Team 7 抵達 (12,28)
[Move] Team 9 抵達 (11,26)
[Move] Team 16 抵達 (28,4)
[Move] Team 18 抵達 (8,22)
[Move] Team 19 抵達 (14,4)
[Move] Team 23 抵達 (18,24)
[Move] Team 27 抵達 (22,8)
[Move] Team 32 抵達 (8,7)
[Move] Team 33 抵達 (9,7)
[Move] Team 35 抵達 (9,14)
[Move] Team 39 抵達 (23,0)
[Move] Team 43 抵達 (22,3)
[Move] Team 44 抵達 (24,12)
[Move] Team 45 抵達 (7,28)
[Move] Team 46 抵達 (19,16)
[Move] Team 52 抵達 (18,24)
[Move] Team 66 抵達 (24,0)
[Move] Team 70 抵達 (13,10)
[Move] Team 71 抵達 (13,10)
[Move] Team 73 抵達 (19,8)
[Move] Team 74 抵達 (26,4)
[Move] Team 75 抵達 (26,4)
[Move] Team 76 抵達 (15,25)
[Move] Team 77 抵達 (15,25)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 訓練 (訓練)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team41 → return_home (返家補給)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[Order] Team27 sell material ×18 (oid=695)
[Order] Team29 sell material ×1 (oid=696)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 逃跑 (survival)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team52 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team7 → 覓食 (覓食)
[SoloAI] Team11 → 訓練 (訓練)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team41 → return_home (返家補給)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[StrategicAI] Faction3 受威脅，尋求結盟
[StrategicAI] Faction5 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[Move] Team 2 抵達 (4,17)
[Move] Team 7 抵達 (11,28)
[Move] Team 11 抵達 (17,0)
[Move] Team 14 抵達 (28,4)
[Move] Team 15 抵達 (1,17)
[Move] Team 16 抵達 (28,4)
[Move] Team 18 抵達 (8,22)
[Move] Team 19 抵達 (14,4)
[Move] Team 20 抵達 (28,4)
[Move] Team 21 抵達 (21,21)
[Move] Team 24 抵達 (14,28)
[Move] Team 28 抵達 (22,5)
[Move] Team 31 抵達 (11,18)
[Move] Team 32 抵達 (8,7)
[Move] Team 33 抵達 (9,7)
[Move] Team 36 抵達 (28,4)
[Move] Team 38 抵達 (12,12)
[Move] Team 39 抵達 (23,0)
[Move] Team 40 抵達 (18,15)
[Move] Team 41 抵達 (2,16)
[Move] Team 42 抵達 (3,26)
[Move] Team 44 抵達 (24,12)
[Move] Team 45 抵達 (7,28)
[Move] Team 47 抵達 (16,15)
[Move] Team 51 抵達 (12,27)
[Move] Team 52 抵達 (18,24)
[Move] Team 70 抵達 (12,10)
[Move] Team 71 抵達 (12,10)
[Move] Team 73 抵達 (19,7)
[Move] Team 74 抵達 (26,4)
[Move] Team 75 抵達 (26,4)
[Move] Team 76 抵達 (16,24)
[Move] Team 77 抵達 (16,24)
[SubAI] Team73 引擎→逃跑 (survival)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(8,13)
[Survival] Team60 warning days_left=2.9 外交→覓食
[StrategicAI] Faction3 受威脅，尋求結盟
[StrategicAI] Faction5 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[Ambition] Team41 rung 0→1 (定居 cap=1)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 逃跑 (survival)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team52 → 迎戰 (迎戰)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[Order] Team66 sell weapon_melee_low ×1 (oid=701)
[SoloAI] Team28 → 建設 (建設)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[SoloAI] Team7 → 覓食 (覓食)
[SoloAI] Team11 → 訓練 (訓練)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team44 → 覓食 (覓食)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[DayNight] Day 24 開始
[MsgPrune] 刪除過期訊息 global=3 known=8
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[TickPerf] day=24 avg=45943 us max=2142021 us ticks=240 teams=64 factions=8
[Order] Team28 buy food ×1 (oid=699)
[Order] Team41 sell food ×937 (oid=700)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 覓食 (覓食)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team52 → 迎戰 (迎戰)
[Order] Team59 sell material ×10 (oid=701)
[Order] Team60 buy weapon_melee_low ×1 (oid=702)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[SoloAI] Team28 → 建設 (建設)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[SoloAI] Team7 → 覓食 (覓食)
[SoloAI] Team11 → 訓練 (訓練)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team37 → 紮營 (紮營)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team44 → 覓食 (覓食)
[CrudeCamp] Team37 紮營 @(11,10) → civilian
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[Move] Team 6 抵達 (13,27)
[Move] Team 8 抵達 (14,20)
[Move] Team 11 抵達 (17,0)
[Move] Team 14 抵達 (28,4)
[Move] Team 15 抵達 (1,17)
[Move] Team 19 抵達 (14,4)
[Move] Team 20 抵達 (28,4)
[Move] Team 21 抵達 (21,21)
[Move] Team 23 抵達 (18,24)
[Move] Team 24 抵達 (14,28)
[Move] Team 28 抵達 (22,5)
[Move] Team 31 抵達 (11,18)
[Move] Team 35 抵達 (9,14)
[Move] Team 36 抵達 (28,4)
[Move] Team 38 抵達 (12,12)
[Move] Team 39 抵達 (23,0)
[Move] Team 40 抵達 (18,15)
[Move] Team 41 抵達 (3,16)
[Move] Team 42 抵達 (3,26)
[Move] Team 46 抵達 (19,16)
[Move] Team 47 抵達 (16,15)
[Move] Team 48 抵達 (19,2)
[Move] Team 51 抵達 (12,28)
[Move] Team 52 抵達 (18,24)
[Move] Team 59 抵達 (11,18)
[Move] Team 66 抵達 (23,1)
[Move] Team 70 抵達 (11,10)
[Move] Team 71 抵達 (11,10)
[Move] Team 73 抵達 (19,7)
[Move] Team 74 抵達 (26,4)
[Move] Team 75 抵達 (26,4)
[Move] Team 76 抵達 (17,23)
[Move] Team 77 抵達 (17,23)
[Envoy] Team70 提案送達 Team37 → reject
[SoloAI] Team41 → 覓食 (覓食)
[SubAI] Team66 引擎→逃跑 (survival)
[SubAI] Team70 引擎→逃跑 (survival)
[SubAI] Team71 引擎→逃跑 (survival)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[Survival] Team66 warning days_left=2.8 逃跑→idle
[Ambition] Team37 rung 0→1 (定居 cap=2)
[Ambition] Team42 rung 0→1 (商業 cap=3)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[SurvivalForage] team=Team66 pop=1 → 覓食 @(23,0)
[Survival] Team66 warning days_left=2.8 貿易→覓食
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team43 → 迎戰 (迎戰)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[SurvivalForage] team=Team66 pop=1 → 覓食 @(23,0)
[SurvivalForage] team=Team60 pop=3 → 覓食 @(10,12)
[SurvivalForage] team=Team66 pop=1 → 覓食 @(23,0)
[SoloAI] Team20 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 覓食 (覓食)
[SoloAI] Team31 → 貿易 (囤貨)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
