Godot Engine v4.2.2.stable.official.15073afe3 - https://godotengine.org
 
[GameSetup] 完成：49 teams, 8 factions, 129 persons
[Sub] Team0 派出子隊 Team49 leader=P1 advisors=[] (pop=3 cap=8 task=擴建)
[Infra] Team0 派擴建子隊 Team49 → (9,14) stable
[Sub] Team5 派出子隊 Team50 leader=P14 advisors=[] (pop=3 cap=15 task=擴建)
[Infra] Team5 派擴建子隊 Team50 → (2,21) stable
[Sub] Team10 派出子隊 Team51 leader=P28 advisors=[] (pop=3 cap=7 task=擴建)
[Infra] Team10 派擴建子隊 Team51 → (10,27) stable
[Sub] Team17 派出子隊 Team52 leader=P44 advisors=[] (pop=3 cap=14 task=擴建)
[Infra] Team17 派擴建子隊 Team52 → (8,22) stable
[Site] Faction5 派工失敗: pop 不足: 10 < 12 (需 { "material": 50, "tools": 0 })
[Site] Faction6 派工失敗: pop 不足: 8 < 12 (需 { "material": 50, "tools": 0 })
[Site] Faction7 派工失敗: pop 不足: 8 < 12 (需 { "material": 50, "tools": 0 })
[SoloAI] Team32 → 貿易 (貿易)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team35 → 貿易 (貿易)
[SoloAI] Team36 → 覓食 (覓食)
[Site] Faction-1 派工失敗: 資源不足 1.5x: material 有 60(公庫0+私60) (需 { "material": 50, "tools": 0 })
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team42 → 貿易 (貿易)
[SoloAI] Team43 → 貿易 (貿易)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
[Move] Team 39 抵達 (18,1)
[Move] Team 41 抵達 (3,21)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 48 抵達 (19,7)
[Move] Team 53 抵達 (10,15)
[Move] Team 54 抵達 (9,11)
[Move] Team 58 抵達 (10,15)
[Move] Team 65 抵達 (9,11)
[Move] Team 66 抵達 (11,11)
[Move] Team 68 抵達 (15,14)
[Move] Team 71 抵達 (14,22)
[Move] Team 72 抵達 (16,26)
[Move] Team 73 抵達 (23,15)
[Move] Team 75 抵達 (13,16)
[Move] Team 78 抵達 (9,21)
[Move] Team 81 抵達 (18,9)
[Move] Team 83 抵達 (23,15)
[Move] Team 85 抵達 (15,22)
[Market@(9, 11)] Team65  outpost owner Team37 成交
[Combat Start] Team-1000006 vs Team75
[Ambush] NPC Team75 被 boar 伏擊
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team34 → 外交 (求和)
[Merge] Team22 ← Team85 完全合併 (pop=10)
[SurvivalForage] team=Team72 pop=1 → 覓食 @(16,26)
[Survival] Team72 warning days_left=2.1 idle→覓食
[SurvivalForage] team=Team78 pop=1 → 覓食 @(9,21)
[Survival] Team78 urgent days_left=0.0 idle→覓食
[SurvivalForage] team=Team83 pop=1 → 覓食 @(23,15)
[Survival] Team83 urgent days_left=0.0 idle→覓食
[StrategicAI] Faction2 首要目標: defend target=73
[SoloAI] Team43 → 逃跑 (survival)
[Ambition] Team34 rung 0→1 (商業 cap=1)
[Ambition] Team40 rung 0→1 (商業 cap=2)
[Ambition] Team47 rung 2→1 (商業 cap=2)
[Ambition] Team73 rung 0→1 (商業 cap=2)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team19 → 逃跑 (survival)
[SoloAI] Team36 → 外交 (求和)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 逃跑 (survival)
[SoloAI] Team32 → 迎戰 (迎戰)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team47 → 掠奪 (掠奪)
[SurvivalForage] team=Team78 pop=1 → 覓食 @(9,21)
[SoloAI] Team19 → 逃跑 (survival)
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[Move] Team 11 抵達 (23,0)
[Move] Team 20 抵達 (15,5)
[Move] Team 24 抵達 (9,28)
[Move] Team 27 抵達 (26,8)
[Move] Team 32 抵達 (8,7)
[Move] Team 33 抵達 (8,7)
[Move] Team 35 抵達 (10,10)
[Move] Team 36 抵達 (25,2)
[Move] Team 38 抵達 (12,12)
[Move] Team 39 抵達 (18,1)
[Move] Team 41 抵達 (3,21)
[Move] Team 42 抵達 (13,20)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (22,12)
[Move] Team 53 抵達 (10,15)
[Move] Team 54 抵達 (9,11)
[Move] Team 58 抵達 (10,15)
[Move] Team 65 抵達 (9,11)
[Move] Team 66 抵達 (10,12)
[Move] Team 71 抵達 (14,22)
[Move] Team 72 抵達 (16,26)
[Move] Team 73 抵達 (23,15)
[Move] Team 78 抵達 (9,21)
[Move] Team 81 抵達 (19,7)
[Move] Team 82 抵達 (9,28)
[Move] Team 83 抵達 (23,15)
[Move] Team 84 抵達 (9,21)
[Move] Team 86 抵達 (11,17)
[Market@(19, 7)] Team81  outpost owner Team40 成交
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team34 → 外交 (求和)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[Merge] Team29 ← Team86 完全合併 (pop=3)
[SurvivalForage] team=Team83 pop=1 → 覓食 @(23,15)
[Survival] Team83 urgent days_left=0.0 idle→覓食
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[Order] Team10 sell weapon_melee_low ×1 (oid=569)
[Order] Team22 buy material ×18 (oid=570)
[Order] Team29 buy material ×18 (oid=571)
[Order] Team48 buy food ×9 (oid=572)
[Ambition] Team75 rung 0→1 (商業 cap=2)
[Ambition] Team78 rung 0→1 (定居 cap=2)
[Ambition] Team82 rung 0→1 (定居 cap=2)
[Ambition] Team84 rung 0→1 (商業 cap=2)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 逃跑 (survival)
[SoloAI] Team32 → 迎戰 (迎戰)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team39 → 掠奪 (掠奪)
[SoloAI] Team47 → 掠奪 (掠奪)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team34 → 外交 (求和)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 逃跑 (survival)
[SoloAI] Team32 → 迎戰 (迎戰)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 逃跑 (survival)
[Move] Team 6 抵達 (18,24)
[Move] Team 24 抵達 (9,28)
[Move] Team 27 抵達 (26,8)
[Move] Team 32 抵達 (8,7)
[Move] Team 33 抵達 (8,7)
[Move] Team 34 抵達 (11,26)
[Move] Team 38 抵達 (12,12)
[Move] Team 40 抵達 (19,7)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (23,12)
[Move] Team 50 抵達 (2,21)
[Move] Team 51 抵達 (10,27)
[Move] Team 53 抵達 (10,15)
[Move] Team 54 抵達 (9,11)
[Move] Team 65 抵達 (9,11)
[Move] Team 71 抵達 (14,22)
[Move] Team 73 抵達 (24,14)
[Move] Team 76 抵達 (10,28)
[Move] Team 78 抵達 (8,22)
[Move] Team 81 抵達 (19,8)
[Move] Team 82 抵達 (9,28)
[Move] Team 84 抵達 (10,21)
[Merge] Team5 ← Team76 完全合併 (pop=5)
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team39 → 掠奪 (掠奪)
[SubAI] Team73 引擎→迎戰 (迎戰)
[SubAI] Team78 引擎→外交 (外交)
[SubAI] Team80 引擎→迎戰 (迎戰)
[SubAI] Team84 引擎→外交 (外交)
[SurvivalForage] team=Team80 pop=1 → 覓食 @(13,20)
[Survival] Team80 warning days_left=2.9 迎戰→覓食
[StrategicAI] Faction1 首要目標: defend target=82
[SoloAI] Team47 → 掠奪 (掠奪)
[Ambition] Team22 rung 1→0 (商業 cap=1)
[Ambition] Team40 rung 0→1 (商業 cap=2)
[Ambition] Team48 rung 1→0 (商業 cap=2)
[Ambition] Team80 rung 1→0 (商業 cap=2)
[Ambition] Team83 rung 0→1 (商業 cap=2)
[Succession] Team 85 從匿名晉升新領袖 P145（統領=0.14）
[Order] Team85 buy food ×2 (oid=574)
[SurvivalForage] team=Team85 pop=1 → 覓食 @(11,28)
[Survival] Team85 urgent days_left=0.0 偵查→覓食
[Succession] Team 86 從匿名晉升新領袖 P146（統領=0.08）
[Order] Team86 buy food ×2 (oid=575)
[Survival] Team86 urgent days_left=0.0 偵查→覓食
[Succession] Team 87 從匿名晉升新領袖 P147（統領=0.08）
[Order] Team87 buy food ×2 (oid=576)
[SurvivalForage] team=Team87 pop=1 → 覓食 @(15,22)
[Survival] Team87 urgent days_left=0.0 偵查→覓食
[DayNight] Day 8 開始
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team34 → 外交 (求和)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[SurvivalForage] team=Team85 pop=1 → 覓食 @(11,28)
[SurvivalForage] team=Team87 pop=1 → 覓食 @(15,22)
[TickPerf] day=8 avg=109249 us max=3102290 us ticks=240 teams=80 factions=8
[SoloAI] Team7 → 覓食 (覓食)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 覓食 (覓食)
[SoloAI] Team32 → 迎戰 (迎戰)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 掠奪 (掠奪)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team34 → 外交 (求和)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team33 → 覓食 (覓食)
[Diplomacy] Team3 背叛 Team0
[Diplomacy] Team6 背叛 Team5
[Diplomacy] Team30 背叛 Team29
[SoloAI] Team7 → 覓食 (覓食)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 覓食 (覓食)
[SoloAI] Team32 → 迎戰 (迎戰)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team64 → 逃跑 (survival)
[Order] Team71 sell material ×5 (oid=577)
[Move] Team 6 抵達 (18,24)
[Move] Team 7 抵達 (20,17)
[Move] Team 11 抵達 (23,0)
[Move] Team 19 抵達 (25,2)
[Move] Team 20 抵達 (15,5)
[Move] Team 21 抵達 (9,24)
[Move] Team 24 抵達 (9,28)
[Move] Team 27 抵達 (26,8)
[Move] Team 28 抵達 (22,8)
[Move] Team 32 抵達 (8,7)
[Move] Team 33 抵達 (8,7)
[Move] Team 34 抵達 (11,26)
[Move] Team 35 抵達 (10,10)
[Move] Team 38 抵達 (12,12)
[Move] Team 41 抵達 (3,21)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (24,12)
[Move] Team 51 抵達 (9,28)
[Move] Team 53 抵達 (10,15)
[Move] Team 54 抵達 (9,11)
[Move] Team 58 抵達 (10,15)
[Move] Team 64 抵達 (18,0)
[Move] Team 65 抵達 (9,11)
[Move] Team 66 抵達 (12,10)
[Move] Team 71 抵達 (11,25)
[Move] Team 72 抵達 (17,23)
[Move] Team 73 抵達 (23,15)
[Move] Team 75 抵達 (12,20)
[Move] Team 80 抵達 (13,20)
[Move] Team 81 抵達 (19,7)
[Move] Team 82 抵達 (10,27)
[Move] Team 83 抵達 (23,15)
[Move] Team 84 抵達 (12,20)
[Move] Team 85 抵達 (11,28)
[Move] Team 87 抵達 (15,22)
[Market@(19, 7)] Team81  outpost owner Team40 成交
[Combat Start] Team-1000007 vs Team40
[Ambush] NPC Team40 被 boar 伏擊
[Diplomacy] Team21 背叛 Team17
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team42 → 掠奪 (掠奪)
[SoloAI] Team47 → 掠奪 (掠奪)
[SubAI] Team72 引擎→外交 (外交)
[SubAI] Team75 引擎→外交 (求和)
[SubAI] Team82 引擎→外交 (求和)
[Merge] Team22 ← Team87 完全合併 (pop=10)
[SurvivalForage] team=Team80 pop=1 → 覓食 @(13,20)
[Survival] Team80 warning days_left=2.5 idle→覓食
[SoloAI] Team43 → 逃跑 (survival)
[Ambition] Team73 rung 1→0 (商業 cap=2)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 逃跑 (survival)
[SurvivalForage] team=Team80 pop=1 → 覓食 @(13,20)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team3 → 逃跑 (survival)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[Sub] Team21 派出子隊 Team87 leader=P56 advisors=[] (pop=2 cap=14 task=運輸)
[Convoy] Team21 派運輸子隊 Team87 送 material×16 → demand 市場(10,21)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 迎戰 (迎戰)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team39 → 掠奪 (掠奪)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 覓食 (覓食)
[Order] Team87 sell material ×16 (oid=582)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction4 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[Move] Team 5 抵達 (10,28)
[Move] Team 6 抵達 (18,24)
[Move] Team 11 抵達 (23,0)
[Move] Team 20 抵達 (15,5)
[Move] Team 24 抵達 (9,28)
[Move] Team 32 抵達 (8,7)
[Move] Team 33 抵達 (8,7)
[Move] Team 35 抵達 (10,10)
[Move] Team 36 抵達 (28,2)
[Move] Team 38 抵達 (12,12)
[Move] Team 41 抵達 (3,21)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 53 抵達 (10,15)
[Move] Team 54 抵達 (9,11)
[Move] Team 58 抵達 (10,15)
[Move] Team 64 抵達 (18,1)
[Move] Team 65 抵達 (9,11)
[Move] Team 66 抵達 (11,11)
[Move] Team 73 抵達 (24,14)
[Move] Team 78 抵達 (12,20)
[Move] Team 80 抵達 (13,20)
[Move] Team 81 抵達 (19,7)
[Move] Team 82 抵達 (9,28)
[Move] Team 83 抵達 (23,15)
[Move] Team 86 抵達 (11,19)
[Extort] Team39 勒索 Team64，Team64 妥協給付
[Combat Start] Team-1000008 vs Team50
[Ambush] NPC Team50 被 boar 伏擊
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team47 → 掠奪 (掠奪)
[SurvivalForage] team=Team86 pop=1 → 覓食 @(11,19)
[Survival] Team86 urgent days_left=0.0 idle→覓食
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction4 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[SoloAI] Team33 → 覓食 (覓食)
[Ambition] Team17 rung 0→1 (商業 cap=3)
[Ambition] Team80 rung 0→1 (商業 cap=2)
[SoloAI] Team3 → 掠奪 (掠奪)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team7 → 覓食 (覓食)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 覓食 (覓食)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 迎戰 (迎戰)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team39 → 掠奪 (掠奪)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[Order] Team71 buy weapon_melee_low ×1 (oid=585)
[SoloAI] Team43 → 掠奪 (掠奪)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[DayNight] Day 9 開始
[MsgPrune] 刪除過期訊息 global=2 known=0
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team42 → 攻擊 (佔村)
[TickPerf] day=9 avg=105170 us max=3243498 us ticks=240 teams=81 factions=8
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team7 → 覓食 (覓食)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 覓食 (覓食)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 迎戰 (迎戰)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[Move] Team 7 抵達 (20,17)
[Move] Team 8 抵達 (16,20)
[Move] Team 11 抵達 (23,0)
[Move] Team 19 抵達 (25,2)
[Move] Team 20 抵達 (15,5)
[Move] Team 21 抵達 (9,27)
[Move] Team 24 抵達 (9,28)
[Move] Team 27 抵達 (26,8)
[Move] Team 28 抵達 (22,8)
[Move] Team 32 抵達 (8,7)
[Move] Team 33 抵達 (8,7)
[Move] Team 34 抵達 (10,27)
[Move] Team 35 抵達 (10,10)
[Move] Team 37 抵達 (11,11)
[Move] Team 38 抵達 (12,12)
[Move] Team 40 抵達 (19,7)
[Move] Team 41 抵達 (3,21)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 51 抵達 (9,28)
[Move] Team 53 抵達 (10,15)
[Move] Team 54 抵達 (9,11)
[Move] Team 58 抵達 (10,15)
[Move] Team 64 抵達 (21,1)
[Move] Team 65 抵達 (9,11)
[Move] Team 72 抵達 (18,24)
[Move] Team 73 抵達 (24,14)
[Move] Team 75 抵達 (14,18)
[Move] Team 78 抵達 (10,21)
[Move] Team 81 抵達 (19,7)
[Move] Team 83 抵達 (24,14)
[Move] Team 84 抵達 (11,18)
[Move] Team 85 抵達 (12,27)
[Move] Team 86 抵達 (11,19)
[Market@(10, 27)] Team34  outpost owner Team10 成交
[Merge] Team17 ← Team78 完全合併 (pop=5)
[SoloAI] Team3 → 掠奪 (掠奪)
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team34 → 貿易 (build_stable:resource)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team43 → 掠奪 (掠奪)
[SoloAI] Team47 → 掠奪 (掠奪)
[SubAI] Team83 引擎→外交 (求和)
[SubAI] Team84 引擎→逃跑 (survival)
[SubAI] Team85 引擎→外交 (外交)
[Merge] Team40 ← Team81 完全合併 (pop=9)
[SurvivalForage] team=Team72 pop=1 → 覓食 @(17,24)
[Survival] Team72 warning days_left=2.9 idle→覓食
[Survival] Team75 warning days_left=2.9 idle→覓食
[SurvivalForage] team=Team82 pop=1 → 覓食 @(9,28)
[Survival] Team82 warning days_left=2.9 貿易→覓食
[Survival] Team84 warning days_left=2.9 逃跑→idle
[SurvivalForage] team=Team86 pop=1 → 覓食 @(11,19)
[Survival] Team86 urgent days_left=0.0 idle→覓食
[Ambition] Team40 rung 0→1 (商業 cap=2)
[Order] Team72 buy food ×1 (oid=587)
[SurvivalForage] team=Team72 pop=1 → 覓食 @(17,24)
[Ambition] Team75 rung 1→0 (商業 cap=2)
[Order] Team75 buy food ×1 (oid=588)
[Ambition] Team82 rung 1→0 (定居 cap=2)
[SurvivalForage] team=Team82 pop=1 → 覓食 @(9,28)
[Ambition] Team84 rung 1→0 (商業 cap=2)
[SurvivalForage] team=Team84 pop=1 → 覓食 @(11,19)
[Survival] Team84 warning days_left=2.9 貿易→覓食
[Succession] Team 88 從匿名晉升新領袖 P148（統領=0.05）
[Order] Team88 buy food ×3 (oid=589)
[SurvivalForage] team=Team88 pop=1 → 覓食 @(9,28)
[Survival] Team88 urgent days_left=0.0 偵查→覓食
[Succession] Team 89 從匿名晉升新領袖 P149（統領=0.01）
[Order] Team89 buy food ×3 (oid=590)
[Survival] Team89 urgent days_left=0.0 偵查→覓食
[Succession] Team 90 從匿名晉升新領袖 P150（統領=0.15）
[Order] Team90 buy food ×2 (oid=591)
[SurvivalForage] team=Team90 pop=1 → 覓食 @(15,22)
[Survival] Team90 urgent days_left=0.0 偵查→覓食
[SoloAI] Team19 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team42 → 攻擊 (佔村)
[SurvivalForage] team=Team88 pop=1 → 覓食 @(9,28)
[SurvivalForage] team=Team90 pop=1 → 覓食 @(15,22)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[Order] Team58 buy weapon_melee_low ×1 (oid=592)
[Order] Team58 buy weapon_ranged_low ×1 (oid=593)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team34 → 貿易 (build_stable:resource)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team19 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team33 → 覓食 (覓食)
[Order] Team40 sell material ×1 (oid=594)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team7 → 逃跑 (survival)
[SoloAI] Team11 → 覓食 (覓食)
[SoloAI] Team27 → 覓食 (覓食)
[SoloAI] Team28 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[Move] Team 6 抵達 (18,24)
[Move] Team 9 抵達 (16,20)
[Move] Team 11 抵達 (23,0)
[Move] Team 20 抵達 (15,5)
[Move] Team 21 抵達 (9,28)
[Move] Team 27 抵達 (26,8)
[Move] Team 30 抵達 (28,0)
[Move] Team 32 抵達 (8,7)
[Move] Team 33 抵達 (8,7)
[Move] Team 35 抵達 (10,10)
[Move] Team 36 抵達 (28,2)
[Move] Team 37 抵達 (10,12)
[Move] Team 39 抵達 (18,0)
[Move] Team 41 抵達 (3,21)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 49 抵達 (9,14)
[Move] Team 51 抵達 (9,28)
[Move] Team 53 抵達 (10,15)
[Move] Team 54 抵達 (9,11)
[Move] Team 58 抵達 (10,15)
[Move] Team 64 抵達 (22,0)
[Move] Team 65 抵達 (9,11)
[Move] Team 71 抵達 (14,22)
[Move] Team 72 抵達 (17,24)
[Move] Team 73 抵達 (23,15)
[Move] Team 75 抵達 (13,20)
[Move] Team 82 抵達 (9,28)
[Move] Team 83 抵達 (23,15)
[Move] Team 84 抵達 (11,19)
[Move] Team 85 抵達 (12,27)
[Move] Team 86 抵達 (11,19)
[Move] Team 87 抵達 (10,21)
[Move] Team 88 抵達 (9,28)
[Move] Team 90 抵達 (15,22)
[SoloAI] Team3 → 掠奪 (掠奪)
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team43 → 掠奪 (掠奪)
[SoloAI] Team47 → 掠奪 (掠奪)
[SubAI] Team71 引擎→逃跑 (survival)
