Godot Engine v4.2.2.stable.official.15073afe3 - https://godotengine.org
 
[GameSetup] 完成：49 teams, 8 factions, 129 persons
=== _tmp_gateb_measure_bed: seed=1337 months=4 SPEC_N=0 | teams=49 start_pop=444 weaponsmith=0 armorsmith=0 ===
[progress] tick=0 月=0 teams=49 pop=444 mkt_material=0 weaponsmith=0 weapon_low=177
[SoloAI] Team32 → 貿易 (囤貨)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team35 → 貿易 (囤貨)
[SoloAI] Team36 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team42 → 貿易 (囤貨)
[SoloAI] Team43 → 貿易 (囤貨)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team42 → 外交 (求和)
[SoloAI] Team47 → 掠奪 (掠奪)
[SoloAI] Team54 → 貿易 (買糧)
[Order] Team52 sell weapon_melee_low ×1 (oid=527)
[Order] Team53 sell weapon_melee_low ×1 (oid=528)
[Order] Team14 sell material ×30 (oid=529)
[Order] Team42 sell material ×91 (oid=530)
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 覓食 (覓食)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team55 → 建設 (建設)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[Order] Team56 sell material ×6 (oid=531)
[Order] Team57 sell material ×6 (oid=532)
[Ambition] Team61 rung 0→1 (商業 cap=2)
[Move] Team 1 抵達 (22,9)
[Move] Team 6 抵達 (9,28)
[Move] Team 9 抵達 (3,24)
[Move] Team 14 抵達 (28,4)
[Move] Team 18 抵達 (9,21)
[Move] Team 23 抵達 (17,24)
[Move] Team 32 抵達 (8,9)
[Move] Team 33 抵達 (8,7)
[Move] Team 35 抵達 (9,14)
[Move] Team 36 抵達 (19,1)
[Move] Team 38 抵達 (12,12)
[Move] Team 41 抵達 (3,16)
[Move] Team 42 抵達 (9,21)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (10,24)
[Move] Team 50 抵達 (12,8)
[Move] Team 54 抵達 (13,24)
[Move] Team 55 抵達 (28,0)
[Move] Team 58 抵達 (23,17)
[Move] Team 60 抵達 (12,17)
[Move] Team 61 抵達 (8,13)
[Move] Team 62 抵達 (15,4)
[Move] Team 66 抵達 (23,1)
[Move] Team 67 抵達 (22,5)
[Merge] Team28 ← Team67 完全合併 (pop=9)
[Sub] Team28 派出子隊 Team67 leader=P75 advisors=[] (pop=1 cap=5 task=信使)
[IndepStrategy] Team28 野心建國→派信使結盟 Team27 (野心=0.91)
[SoloAI] Team28 → 建設 (建設)
[Order] Team67 sell material ×3 (oid=533)
[SoloAI] Team36 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team47 → 掠奪 (掠奪)
[SoloAI] Team54 → 貿易 (買糧)
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 覓食 (覓食)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team55 → 建設 (建設)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[DayNight] Day 17 開始
[MsgPrune] 刪除過期訊息 global=32 known=119
[SoloAI] Team36 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team54 → 覓食 (遷移找糧)
[TickPerf] day=17 avg=36167 us max=1589043 us ticks=240 teams=65 factions=8
[Order] Team27 sell material ×30 (oid=502)
[Order] Team37 sell material ×24 (oid=503)
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 覓食 (覓食)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team55 → 建設 (建設)
[Order] Team58 buy weapon_ranged_low ×1 (oid=504)
[Move] Team 1 抵達 (22,9)
[Move] Team 3 抵達 (26,8)
[Move] Team 6 抵達 (10,28)
[Move] Team 7 抵達 (14,28)
[Move] Team 9 抵達 (3,24)
[Move] Team 15 抵達 (0,15)
[Move] Team 28 抵達 (22,5)
[Move] Team 32 抵達 (8,9)
[Move] Team 33 抵達 (8,7)
[Move] Team 35 抵達 (9,14)
[Move] Team 38 抵達 (12,12)
[Move] Team 39 抵達 (18,1)
[Move] Team 41 抵達 (3,16)
[Move] Team 43 抵達 (23,0)
[Move] Team 45 抵達 (3,24)
[Move] Team 55 抵達 (28,0)
[Move] Team 57 抵達 (9,8)
[Move] Team 58 抵達 (23,17)
[Move] Team 60 抵達 (12,17)
[Move] Team 62 抵達 (14,4)
[Move] Team 66 抵達 (23,1)
[Market] Team50 <-> Team56 巧遇成交
[Market] Team56 <-> Team50 巧遇成交
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team31 → 覓食 (覓食)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team34 → 貿易 (貿易)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team54 → 投靠 (併入)
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 覓食 (覓食)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 掠奪 (掠奪)
[SoloAI] Team55 → 建設 (建設)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team54 → 投靠 (併入)
[StrategicAI] Faction0 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[Move] Team 1 抵達 (22,9)
[Move] Team 3 抵達 (26,8)
[Move] Team 6 抵達 (9,28)
[Move] Team 7 抵達 (14,28)
[Move] Team 9 抵達 (3,24)
[Move] Team 14 抵達 (28,4)
[Move] Team 15 抵達 (0,15)
[Move] Team 23 抵達 (17,24)
[Move] Team 27 抵達 (18,5)
[Move] Team 28 抵達 (22,5)
[Move] Team 31 抵達 (12,17)
[Move] Team 33 抵達 (8,7)
[Move] Team 34 抵達 (13,24)
[Move] Team 35 抵達 (9,14)
[Move] Team 36 抵達 (19,0)
[Move] Team 41 抵達 (3,16)
[Move] Team 43 抵達 (23,0)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (10,24)
[Move] Team 54 抵達 (15,22)
[Move] Team 56 抵達 (12,8)
[Move] Team 58 抵達 (23,16)
[Move] Team 61 抵達 (8,13)
[Move] Team 62 抵達 (15,4)
[Move] Team 63 抵達 (11,26)
[Move] Team 66 抵達 (23,1)
[Move] Team 67 抵達 (21,5)
[Merge] Team10 ← Team58 完全合併 (pop=8)
[Famine] Team48 餓死 anon 1 (famine=11天)
[SoloAI] Team34 → 貿易 (貿易)
[SoloAI] Team54 → 投靠 (併入)
[SubAI] Team62 引擎→迎戰 (迎戰)
[StrategicAI] Faction0 受威脅，尋求結盟
[StrategicAI] Faction5 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[Order] Team9 sell material ×30 (oid=505)
[Ambition] Team10 rung 0→1 (商業 cap=1)
[Order] Team10 buy material ×5 (oid=506)
[Order] Team37 buy food ×16 (oid=507)
[Order] Team48 buy food ×16 (oid=508)
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 逃跑 (survival)
[SoloAI] Team47 → 掠奪 (掠奪)
[SoloAI] Team55 → 建設 (建設)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team36 → 掠奪 (掠奪)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team54 → 紮營 (紮營)
[CrudeCamp] Team54 紮營 @(15,22) → military
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 逃跑 (survival)
[SoloAI] Team55 → 建設 (建設)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[Ambition] Team61 rung 1→0 (商業 cap=2)
[Move] Team 9 抵達 (3,24)
[Move] Team 11 抵達 (21,0)
[Move] Team 14 抵達 (28,4)
[Move] Team 23 抵達 (18,24)
[Move] Team 32 抵達 (8,9)
[Move] Team 34 抵達 (13,24)
[Move] Team 35 抵達 (9,14)
[Move] Team 38 抵達 (12,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 55 抵達 (28,0)
[Move] Team 60 抵達 (11,18)
[Move] Team 61 抵達 (8,13)
[Move] Team 66 抵達 (23,1)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team47 → 掠奪 (掠奪)
[SubAI] Team60 引擎→迎戰 (迎戰)
[Ambition] Team27 rung 2→1 (武力 cap=4)
[DayNight] Day 18 開始
[MsgPrune] 刪除過期訊息 global=8 known=23
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team36 → 掠奪 (掠奪)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team54 → 逃跑 (survival)
[Order] Team54 sell food ×13 (oid=501)
[Order] Team54 buy material ×10 (oid=502)
[TickPerf] day=18 avg=36612 us max=1782818 us ticks=240 teams=64 factions=8
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 覓食 (覓食)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team55 → 建設 (建設)
[Ambition] Team54 rung 0→1 (武力 cap=2)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 覓食 (覓食)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team55 → 建設 (建設)
[Move] Team 1 抵達 (22,9)
[Move] Team 3 抵達 (26,8)
[Move] Team 6 抵達 (10,28)
[Move] Team 7 抵達 (14,28)
[Move] Team 9 抵達 (3,24)
[Move] Team 14 抵達 (28,4)
[Move] Team 15 抵達 (0,15)
[Move] Team 28 抵達 (22,5)
[Move] Team 32 抵達 (8,9)
[Move] Team 33 抵達 (8,7)
[Move] Team 35 抵達 (9,14)
[Move] Team 38 抵達 (12,12)
[Move] Team 39 抵達 (18,1)
[Move] Team 41 抵達 (3,16)
[Move] Team 45 抵達 (3,24)
[Move] Team 55 抵達 (28,0)
[Move] Team 60 抵達 (12,17)
[Move] Team 61 抵達 (8,13)
[Move] Team 62 抵達 (14,4)
[Move] Team 63 抵達 (12,27)
[Move] Team 66 抵達 (23,1)
[Extort] Team31 勒索 Team60，Team60 妥協給付
[Famine] Team48 餓死 anon 1 (famine=12天)
[SoloAI] Team36 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
[Ambition] Team34 rung 1→0 (商業 cap=1)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team42 → 逃跑 (survival)
[Order] Team31 sell material ×7 (oid=504)
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 掠奪 (掠奪)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team36 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team55 → 建設 (建設)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[Site] Faction2 派工失敗: 資源不足 1.5x: material 有 44(公庫0+私44) (需 { "material": 50, "tools": 0 })
[Site] Faction5 派工失敗: 資源不足 1.5x: material 有 41(公庫0+私41) (需 { "material": 50, "tools": 0 })
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team42 → 逃跑 (survival)
[StrategicAI] Faction0 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[Move] Team 1 抵達 (22,9)
[Move] Team 3 抵達 (26,8)
[Move] Team 6 抵達 (9,28)
[Move] Team 7 抵達 (14,28)
[Move] Team 9 抵達 (3,24)
[Move] Team 15 抵達 (0,15)
[Move] Team 28 抵達 (22,5)
[Move] Team 31 抵達 (12,17)
[Move] Team 33 抵達 (8,7)
[Move] Team 36 抵達 (18,1)
[Move] Team 41 抵達 (3,16)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (10,24)
[Move] Team 49 抵達 (8,13)
[Move] Team 60 抵達 (11,18)
[Move] Team 61 抵達 (8,13)
[Move] Team 62 抵達 (15,4)
[Move] Team 63 抵達 (12,27)
[Move] Team 66 抵達 (23,1)
[Market] Team49 <-> Team61 巧遇成交
[Site] Faction5 派工失敗: 資源不足 1.5x: material 有 42(公庫0+私42) (需 { "material": 50, "tools": 0 })
[SoloAI] Team31 → 覓食 (覓食)
[SubAI] Team62 引擎→迎戰 (迎戰)
[StrategicAI] Faction0 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 覓食 (覓食)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 逃跑 (survival)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team55 → 建設 (建設)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[DayNight] Day 19 開始
[MsgPrune] 刪除過期訊息 global=1 known=3
[SoloAI] Team27 → 掠奪 (掠奪)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team54 → 逃跑 (survival)
[TickPerf] day=19 avg=37151 us max=1644530 us ticks=240 teams=64 factions=8
[Order] Team43 buy food ×1 (oid=504)
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 覓食 (覓食)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 逃跑 (survival)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team55 → 建設 (建設)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team40 → 逃跑 (survival)
[Order] Team66 sell material ×3 (oid=505)
[Move] Team 1 抵達 (22,9)
[Move] Team 7 抵達 (14,28)
[Move] Team 8 抵達 (14,20)
[Move] Team 11 抵達 (22,0)
[Move] Team 14 抵達 (28,4)
[Move] Team 23 抵達 (17,24)
[Move] Team 24 抵達 (17,21)
[Move] Team 32 抵達 (8,9)
[Move] Team 33 抵達 (8,7)
[Move] Team 35 抵達 (9,14)
[Move] Team 38 抵達 (12,12)
[Move] Team 39 抵達 (18,1)
[Move] Team 41 抵達 (3,16)
[Move] Team 47 抵達 (16,15)
[Move] Team 49 抵達 (8,13)
[Move] Team 55 抵達 (28,0)
[Move] Team 57 抵達 (8,13)
[Move] Team 61 抵達 (8,13)
[Move] Team 62 抵達 (14,4)
[Move] Team 67 抵達 (19,5)
[Market] Team57 <-> Team49 巧遇成交
[Market] Team57 <-> Team61 巧遇成交
[SubAI] Team49 引擎→外交 (求和)
[SubAI] Team57 引擎→逃跑 (survival)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 逃跑 (survival)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team55 → 建設 (建設)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team11 → 逃跑 (survival)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 逃跑 (survival)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
[SoloAI] Team55 → 建設 (建設)
[Move] Team 3 抵達 (26,8)
[Move] Team 6 抵達 (10,28)
[Move] Team 8 抵達 (14,20)
[Move] Team 9 抵達 (3,24)
[Move] Team 11 抵達 (22,0)
[Move] Team 14 抵達 (28,4)
[Move] Team 15 抵達 (0,15)
[Move] Team 21 抵達 (12,21)
[Move] Team 23 抵達 (18,24)
[Move] Team 24 抵達 (17,21)
[Move] Team 28 抵達 (22,5)
[Move] Team 31 抵達 (12,17)
[Move] Team 32 抵達 (8,9)
[Move] Team 35 抵達 (9,14)
[Move] Team 38 抵達 (12,12)
[Move] Team 41 抵達 (2,16)
[Move] Team 45 抵達 (3,24)
[Move] Team 47 抵達 (16,15)
[Move] Team 50 抵達 (8,13)
[Move] Team 55 抵達 (28,0)
[Move] Team 57 抵達 (8,13)
[Move] Team 60 抵達 (12,17)
[Move] Team 61 抵達 (8,13)
[Move] Team 63 抵達 (12,27)
[Move] Team 67 抵達 (20,5)
[Market] Team50 <-> Team49 巧遇成交
[Market] Team50 <-> Team57 巧遇成交
[Market] Team50 <-> Team61 巧遇成交
[Combat Start] Team-1000005 vs Team21
[Ambush] NPC Team21 被 bear 伏擊
[Famine] Team48 餓死 anon 1 (famine=13天)
[SubAI] Team50 引擎→逃跑 (survival)
[Ambition] Team41 rung 0→1 (定居 cap=1)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → return_home (返家補給)
[SoloAI] Team40 → 掠奪 (掠奪)
[Order] Team66 sell weapon_melee_low ×1 (oid=507)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team31 → 掠奪 (掠奪)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team11 → 掠奪 (掠奪)
[SoloAI] Team23 → 逃跑 (survival)
[SoloAI] Team30 → 逃跑 (survival)
[SoloAI] Team32 → 建設 (建設)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 外交 (求和)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 掠奪 (掠奪)
[SoloAI] Team55 → 建設 (建設)
[SoloAI] Team3 → 覓食 (覓食)
[SoloAI] Team6 → 覓食 (覓食)
[SoloAI] Team9 → 迎戰 (迎戰)
[SoloAI] Team28 → 建設 (建設)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team35 → 建設 (建設)
[SoloAI] Team37 → return_home (返家補給)
[DayNight] Day 20 開始
[MsgPrune] 刪除過期訊息 global=125 known=379
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team39 → 逃跑 (survival)
[SoloAI] Team42 → 逃跑 (survival)
[SoloAI] Team54 → 逃跑 (survival)
[Order] Team55 buy food ×1 (oid=383)
[Ambition] Team61 rung 0→1 (商業 cap=2)
[StrategicAI] Faction0 受威脅，尋求結盟
[StrategicAI] Faction1 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[StrategicAI] Faction7 受威脅，尋求結盟
[Move] Team 1 抵達 (22,9)
[Move] Team 3 抵達 (26,8)
[Move] Team 6 抵達 (9,28)
[Move] Team 7 抵達 (14,28)
[Move] Team 9 抵達 (3,24)
[Move] Team 15 抵達 (0,15)
[Move] Team 28 抵達 (22,5)
[Move] Team 33 抵達 (8,7)
[Move] Team 34 抵達 (12,27)
[Move] Team 43 抵達 (25,2)
[Move] Team 44 抵達 (18,12)
