Godot Engine v4.2.2.stable.official.15073afe3 - https://godotengine.org
 
[GameSetup] 完成：49 teams, 8 factions, 129 persons
[Sub] Team0 派出子隊 Team49 leader=P1 advisors=[] (pop=3 cap=8 task=擴建)
[Infra] Team0 派擴建子隊 Team49 → (9,14) stable
[Sub] Team5 派出子隊 Team50 leader=P14 advisors=[] (pop=3 cap=15 task=擴建)
[Infra] Team5 派擴建子隊 Team50 → (2,21) stable
[Sub] Team10 派出子隊 Team51 leader=P28 advisors=[] (pop=3 cap=7 task=擴建)
[Infra] Team10 派擴建子隊 Team51 → (10,27) stable
[Sub] Team17 派出子隊 Team52 leader=P44 advisors=[] (pop=3 cap=14 task=擴建)
[Infra] Team17 派擴建子隊 Team52 → (8,22) stable
[Site] Faction5 派工失敗: pop 不足: 10 < 12 (需 { "material": 50, "tools": 0 })
[Site] Faction6 派工失敗: pop 不足: 8 < 12 (需 { "material": 50, "tools": 0 })
[Site] Faction7 派工失敗: pop 不足: 8 < 12 (需 { "material": 50, "tools": 0 })
[SoloAI] Team32 → 貿易 (囤貨)
[SoloAI] Team33 → 覓食 (覓食)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team35 → 貿易 (囤貨)
[SoloAI] Team36 → 覓食 (覓食)
[Site] Faction-1 派工失敗: 資源不足 1.5x: material 有 60(公庫0+私60) (需 { "material": 50, "tools": 0 })
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team40 → 覓食 (覓食)
[SoloAI] Team41 → 覓食 (覓食)
[SoloAI] Team42 → 貿易 (囤貨)
[SoloAI] Team43 → 貿易 (囤貨)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team46 → 覓食 (覓食)
[SoloAI] Team47 → 覓食 (覓食)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 46 抵達 (24,12)
[Move] Team 53 抵達 (10,15)
[Move] Team 58 抵達 (10,15)
[Move] Team 61 抵達 (22,4)
[Move] Team 64 抵達 (23,0)
[Move] Team 66 抵達 (13,11)
[Move] Team 68 抵達 (12,17)
[Move] Team 72 抵達 (23,15)
[Move] Team 75 抵達 (11,19)
[Move] Team 80 抵達 (9,21)
[Move] Team 81 抵達 (9,24)
[Move] Team 83 抵達 (11,18)
[Move] Team 84 抵達 (3,26)
[Move] Team 85 抵達 (14,22)
[Extort] Team31 勒索 Team68，Team68 妥協給付
[Combat Start] Team-1000006 vs Team9
[Ambush] NPC Team9 被 boar 伏擊
[Combat Start] Team-1000007 vs Team33
[Ambush] NPC Team33 被 bear 伏擊
[SoloAI] Team31 → 掠奪 (掠奪)
[SubAI] Team80 引擎→覓食 (遷移找糧)
[SubAI] Team83 引擎→外交 (求和)
[SurvivalForage] team=Team75 pop=1 → 覓食 @(11,19)
[Survival] Team75 warning days_left=1.7 idle→覓食
[SoloAI] Team43 → 逃跑 (survival)
[SubAI] Team84 引擎→覓食 (覓食)
[Ambition] Team31 rung 0→1 (商業 cap=2)
[Ambition] Team73 rung 1→0 (商業 cap=2)
[Ambition] Team80 rung 1→0 (商業 cap=3)
[Ambition] Team84 rung 0→1 (定居 cap=2)
[Succession] Team 86 從匿名晉升新領袖 P142（統領=0.19）
[Order] Team86 buy food ×3 (oid=600)
[Survival] Team86 urgent days_left=0.0 偵查→覓食
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team47 → 掠奪 (掠奪)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team36 → 逃跑 (survival)
[Sub] Team4 派出子隊 Team87 leader=P11 advisors=[] (pop=2 cap=10 task=運輸)
[Convoy] Team4 派運輸子隊 Team87 送 material×9 → demand 市場(19,7)
[SoloAI] Team7 → 掠奪 (掠奪)
[SoloAI] Team11 → 掠奪 (掠奪)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team30 → 掠奪 (掠奪)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team44 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[Order] Team87 sell material ×9 (oid=601)
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team32 → 覓食 (覓食)
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[Move] Team 4 抵達 (16,8)
[Move] Team 6 抵達 (18,24)
[Move] Team 16 抵達 (28,4)
[Move] Team 20 抵達 (15,5)
[Move] Team 28 抵達 (19,7)
[Move] Team 32 抵達 (10,12)
[Move] Team 34 抵達 (11,28)
[Move] Team 38 抵達 (12,12)
[Move] Team 39 抵達 (18,1)
[Move] Team 41 抵達 (3,21)
[Move] Team 42 抵達 (13,20)
[Move] Team 44 抵達 (18,12)
[Move] Team 45 抵達 (3,24)
[Move] Team 53 抵達 (10,15)
[Move] Team 58 抵達 (10,15)
[Move] Team 61 抵達 (22,4)
[Move] Team 66 抵達 (13,11)
[Move] Team 68 抵達 (11,18)
[Move] Team 71 抵達 (11,22)
[Move] Team 72 抵達 (24,14)
[Move] Team 75 抵達 (11,19)
[Move] Team 80 抵達 (10,21)
[Move] Team 83 抵達 (12,18)
[Move] Team 84 抵達 (3,26)
[Move] Team 85 抵達 (15,22)
[Market@(11, 18)] Team68  outpost owner Team29 成交
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team47 → 掠奪 (掠奪)
[SubAI] Team68 引擎→迎戰 (迎戰)
[Survival] Team80 warning days_left=2.5 idle→覓食
[StrategicAI] Faction1 受威脅，尋求結盟
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[SoloAI] Team36 → 逃跑 (survival)
[Ambition] Team31 rung 1→2 (商業 cap=2)
[Ambition] Team72 rung 1→0 (商業 cap=2)
[SoloAI] Team4 → 外交 (求和)
[SoloAI] Team7 → 掠奪 (掠奪)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team30 → 掠奪 (掠奪)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[Order] Team71 buy weapon_melee_low ×1 (oid=607)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team19 → 覓食 (覓食)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[DayNight] Day 9 開始
[MsgPrune] 刪除過期訊息 global=2 known=0
[SoloAI] Team32 → 逃跑 (survival)
[SoloAI] Team33 → 建設 (建設)
[TickPerf] day=9 avg=96734 us max=3281357 us ticks=240 teams=78 factions=8
[SoloAI] Team36 → 逃跑 (survival)
[Order] Team10 buy weapon_melee_low ×1 (oid=606)
[Order] Team17 sell weapon_melee_low ×2 (oid=607)
[SoloAI] Team4 → 外交 (求和)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team34 → 逃跑 (survival)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team20 → 覓食 (覓食)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[Move] Team 4 抵達 (16,8)
[Move] Team 9 抵達 (6,26)
[Move] Team 11 抵達 (23,0)
[Move] Team 15 抵達 (19,14)
[Move] Team 16 抵達 (28,4)
[Move] Team 19 抵達 (22,3)
[Move] Team 20 抵達 (15,5)
[Move] Team 27 抵達 (28,4)
[Move] Team 28 抵達 (19,7)
[Move] Team 33 抵達 (8,6)
[Move] Team 34 抵達 (11,28)
[Move] Team 35 抵達 (10,10)
[Move] Team 37 抵達 (12,11)
[Move] Team 38 抵達 (12,12)
[Move] Team 39 抵達 (18,1)
[Move] Team 41 抵達 (3,21)
[Move] Team 43 抵達 (24,7)
[Move] Team 45 抵達 (3,24)
[Move] Team 53 抵達 (10,15)
[Move] Team 58 抵達 (10,15)
[Move] Team 61 抵達 (22,4)
[Move] Team 66 抵達 (13,11)
[Move] Team 68 抵達 (11,17)
[Move] Team 72 抵達 (24,14)
[Move] Team 75 抵達 (11,18)
[Move] Team 80 抵達 (10,21)
[Move] Team 83 抵達 (11,18)
[Move] Team 84 抵達 (3,24)
[Merge] Team29 ← Team68 完全合併 (pop=6)
[Merge] Team75 ← Team83 完全合併 (absorber_pop=2)
[Combat Start] Team-1000008 vs Team50
[Ambush] NPC Team50 被 boar 伏擊
[SoloAI] Team7 → 掠奪 (掠奪)
[ProsperityAttack] attacker=Team11 prey=Team64
[SoloAI] Team30 → 掠奪 (掠奪)
[SoloAI] Team47 → 掠奪 (掠奪)
[SubAI] Team75 引擎→外交 (求和)
[Survival] Team80 warning days_left=2.1 idle→覓食
[Order] Team73 buy food ×1 (oid=613)
[Ambition] Team75 rung 0→1 (商業 cap=2)
[Order] Team75 buy food ×2 (oid=614)
[Succession] Team 88 從匿名晉升新領袖 P143（統領=0.04）
[Order] Team88 buy food ×3 (oid=615)
[SurvivalForage] team=Team88 pop=1 → 覓食 @(11,17)
[Survival] Team88 urgent days_left=0.0 偵查→覓食
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team33 → 建設 (建設)
[SubAI] Team86 紀律失效，脫離成獨立
[SurvivalForage] team=Team88 pop=1 → 覓食 @(11,17)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team4 → 外交 (求和)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team31 → 覓食 (覓食)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[Order] Team58 buy weapon_melee_low ×1 (oid=616)
[Order] Team58 buy weapon_ranged_low ×1 (oid=617)
[SoloAI] Team43 → 覓食 (覓食)
[SubAI] Team84 引擎→迎戰 (迎戰)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team35 → 逃跑 (survival)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team4 → 外交 (求和)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team40 → 逃跑 (survival)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[Move] Team 4 抵達 (16,9)
[Move] Team 6 抵達 (18,24)
[Move] Team 8 抵達 (19,23)
[Move] Team 9 抵達 (6,26)
[Move] Team 11 抵達 (23,0)
[Move] Team 16 抵達 (28,4)
[Move] Team 27 抵達 (28,4)
[Move] Team 28 抵達 (19,7)
[Move] Team 31 抵達 (13,16)
[Move] Team 32 抵達 (10,12)
[Move] Team 34 抵達 (11,28)
[Move] Team 39 抵達 (18,1)
[Move] Team 41 抵達 (3,21)
[Move] Team 42 抵達 (13,20)
[Move] Team 43 抵達 (23,7)
[Move] Team 45 抵達 (3,24)
[Move] Team 49 抵達 (9,14)
[Move] Team 53 抵達 (10,15)
[Move] Team 58 抵達 (10,15)
[Move] Team 61 抵達 (22,4)
[Move] Team 71 抵達 (14,22)
[Move] Team 72 抵達 (23,15)
[Move] Team 75 抵達 (12,17)
[Move] Team 80 抵達 (10,21)
[Move] Team 81 抵達 (10,21)
[Move] Team 84 抵達 (3,24)
[Move] Team 85 抵達 (17,20)
[Move] Team 87 抵達 (19,7)
[Move] Team 88 抵達 (11,17)
[Market@(10, 21)] Team81  outpost owner Team17 成交
[SoloAI] Team7 → 掠奪 (掠奪)
[ProsperityAttack] attacker=Team11 prey=Team64
[SoloAI] Team30 → 掠奪 (掠奪)
[SoloAI] Team47 → 掠奪 (掠奪)
[SubAI] Team71 引擎→逃跑 (survival)
[SubAI] Team81 引擎→迎戰 (迎戰)
[Market@(19, 7)] Team87  outpost owner Team40 成交
[Merge] Team29 ← Team88 完全合併 (pop=6)
[Survival] Team80 warning days_left=1.7 idle→覓食
[SoloAI] Team43 → 逃跑 (survival)
[Succession] Team 88 從匿名晉升新領袖 P144（統領=0.22）
[Order] Team88 buy food ×4 (oid=620)
[Survival] Team88 urgent days_left=0.0 偵查→覓食
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team4 → 外交 (求和)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[Sub] Team40 派出子隊 Team89 leader=P108 advisors=[] (pop=2 cap=16 task=運輸)
[Convoy] Team40 派運輸子隊 Team89 送 food×4 → demand 市場(18,8)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team44 → 逃跑 (survival)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[Order] Team89 sell material ×6 (oid=621)
[Order] Team89 buy food ×2 (oid=622)
[Survival] Team89 warning days_left=2.5 運輸→覓食
[SoloAI] Team43 → 逃跑 (survival)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team19 → 逃跑 (survival)
[SoloAI] Team35 → 覓食 (覓食)
[SoloAI] Team37 → 逃跑 (survival)
[SoloAI] Team39 → 覓食 (覓食)
[DayNight] Day 10 開始
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team33 → 建設 (建設)
[StrategicAI] Faction1 受威脅，尋求結盟
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[Equip] Team29 裝備 melee_low ×1
[Move] Team 4 抵達 (16,10)
[Move] Team 6 抵達 (18,24)
[Move] Team 11 抵達 (23,0)
[Move] Team 27 抵達 (28,4)
[Move] Team 28 抵達 (19,7)
[Move] Team 32 抵達 (10,12)
[Move] Team 33 抵達 (8,6)
[Move] Team 35 抵達 (10,10)
[Move] Team 38 抵達 (12,12)
[Move] Team 39 抵達 (18,1)
[Move] Team 42 抵達 (13,20)
[Move] Team 45 抵達 (3,24)
[Move] Team 53 抵達 (10,15)
[Move] Team 58 抵達 (10,15)
[Move] Team 61 抵達 (22,4)
[Move] Team 71 抵達 (14,22)
[Move] Team 72 抵達 (24,14)
[Move] Team 73 抵達 (10,21)
[Move] Team 75 抵達 (11,18)
[Move] Team 80 抵達 (10,21)
[Move] Team 81 抵達 (9,21)
[Move] Team 84 抵達 (5,23)
[Move] Team 85 抵達 (16,21)
[Move] Team 86 抵達 (3,26)
[Round] Team7(rd=0.92,terrain=1.00) vs Team47(rd=0.92,terrain=1.00)  wnd+0/0  eff=8/10
[Merge] Team17 ← Team84 完全合併 (pop=3)
[Combat Start] Team-1000009 vs Team31
[Ambush] NPC Team31 被 boar 伏擊
[Combat Start] Team-1000010 vs Team40
[Ambush] NPC Team40 被 boar 伏擊
[ProsperityAttack] attacker=Team11 prey=Team64
[SoloAI] Team30 → 掠奪 (掠奪)
[SubAI] Team72 引擎→迎戰 (迎戰)
[SurvivalForage] team=Team75 pop=2 → 覓食 @(11,19)
[Survival] Team75 warning days_left=2.7 idle→覓食
[Survival] Team80 warning days_left=1.2 idle→覓食
[StrategicAI] Faction1 受威脅，尋求結盟
[StrategicAI] Faction2 受威脅，尋求結盟
[StrategicAI] Faction6 受威脅，尋求結盟
[TickPerf] day=10 avg=104719 us max=3189953 us ticks=240 teams=79 factions=8
[SoloAI] Team36 → 逃跑 (survival)
[FactionAI] CONSTRUCT 子隊 Team49 抵達後逾時未開工 → 強制 release/merge
[FactionAI] CONSTRUCT 子隊 Team50 抵達後逾時未開工 → 強制 release/merge
[FactionAI] CONSTRUCT 子隊 Team51 抵達後逾時未開工 → 強制 release/merge
[FactionAI] CONSTRUCT 子隊 Team52 抵達後逾時未開工 → 強制 release/merge
[FactionAI] CONSTRUCT 子隊 Team55 抵達後逾時未開工 → 強制 release/merge
[FactionAI] CONSTRUCT 子隊 Team56 抵達後逾時未開工 → 強制 release/merge
[FactionAI] CONSTRUCT 子隊 Team57 抵達後逾時未開工 → 強制 release/merge
[FactionAI] CONSTRUCT 子隊 Team59 抵達後逾時未開工 → 強制 release/merge
[FactionAI] CONSTRUCT 子隊 Team60 抵達後逾時未開工 → 強制 release/merge
[FactionAI] CONSTRUCT 子隊 Team62 抵達後逾時未開工 → 強制 release/merge
[Order] Team0 buy weapon_ranged_low ×2 (oid=625)
[Order] Team0 buy material ×24 (oid=626)
[Order] Team0 buy tools ×2 (oid=627)
[Order] Team1 sell material ×30 (oid=628)
[Order] Team1 buy weapon_ranged_low ×1 (oid=629)
[Order] Team1 buy tools ×1 (oid=630)
[Order] Team2 sell material ×30 (oid=631)
[Order] Team2 buy weapon_ranged_low ×2 (oid=632)
[Order] Team2 buy tools ×1 (oid=633)
[Order] Team3 sell material ×27 (oid=634)
[Order] Team3 buy weapon_ranged_low ×2 (oid=635)
[Order] Team3 buy tools ×1 (oid=636)
[Order] Team4 sell material ×21 (oid=637)
[Order] Team4 buy weapon_ranged_low ×2 (oid=638)
[Order] Team4 buy tools ×1 (oid=639)
[Order] Team5 sell material ×16 (oid=640)
[Order] Team5 buy weapon_ranged_low ×2 (oid=641)
[Order] Team5 buy tools ×1 (oid=642)
[Order] Team6 buy weapon_ranged_low ×2 (oid=643)
[Order] Team6 buy tools ×1 (oid=644)
[Order] Team7 buy weapon_ranged_low ×1 (oid=645)
[Order] Team8 buy weapon_ranged_low ×1 (oid=646)
[Order] Team8 buy tools ×1 (oid=647)
[Order] Team9 buy weapon_ranged_low ×1 (oid=648)
[Order] Team10 buy weapon_ranged_low ×1 (oid=649)
[Order] Team10 buy material ×24 (oid=650)
[Order] Team10 buy tools ×2 (oid=651)
[Order] Team11 sell material ×30 (oid=652)
[Order] Team11 buy weapon_ranged_low ×1 (oid=653)
[Order] Team11 buy tools ×1 (oid=654)
[Order] Team12 sell material ×56 (oid=655)
[Order] Team12 buy weapon_ranged_low ×2 (oid=656)
[Order] Team12 buy tools ×1 (oid=657)
[Order] Team13 sell material ×30 (oid=658)
[Order] Team13 buy weapon_ranged_low ×1 (oid=659)
[Order] Team13 buy tools ×1 (oid=660)
[Order] Team14 buy weapon_ranged_low ×2 (oid=661)
[Order] Team14 buy tools ×1 (oid=662)
[Order] Team15 buy weapon_ranged_low ×1 (oid=663)
[Order] Team15 buy tools ×1 (oid=664)
[Order] Team16 buy weapon_ranged_low ×1 (oid=665)
[Order] Team16 buy tools ×1 (oid=666)
[Order] Team17 buy material ×16 (oid=667)
[Order] Team18 buy weapon_ranged_low ×2 (oid=668)
[Order] Team18 buy tools ×1 (oid=669)
[Order] Team19 sell material ×35 (oid=670)
[Order] Team19 buy weapon_ranged_low ×1 (oid=671)
[Order] Team19 buy tools ×1 (oid=672)
[Order] Team20 sell material ×30 (oid=673)
[Order] Team20 buy weapon_ranged_low ×1 (oid=674)
[Order] Team20 buy tools ×1 (oid=675)
[Order] Team21 sell material ×30 (oid=676)
[Order] Team21 buy weapon_ranged_low ×1 (oid=677)
[Order] Team21 buy tools ×1 (oid=678)
[Order] Team22 buy weapon_ranged_low ×1 (oid=679)
[Order] Team22 buy tools ×1 (oid=680)
[Order] Team23 sell material ×30 (oid=681)
[Order] Team23 buy weapon_ranged_low ×2 (oid=682)
[Order] Team23 buy tools ×1 (oid=683)
[Order] Team24 buy weapon_ranged_low ×1 (oid=684)
[Order] Team25 sell material ×30 (oid=685)
[Order] Team25 buy weapon_ranged_low ×2 (oid=686)
[Order] Team25 buy tools ×1 (oid=687)
[Order] Team26 sell material ×25 (oid=688)
[Order] Team26 buy weapon_ranged_low ×2 (oid=689)
[Order] Team26 buy tools ×2 (oid=690)
[Order] Team27 buy weapon_ranged_low ×2 (oid=691)
[Order] Team27 buy tools ×1 (oid=692)
[Order] Team28 buy weapon_ranged_low ×2 (oid=693)
[Order] Team28 buy tools ×1 (oid=694)
[Order] Team29 buy weapon_melee_low ×1 (oid=695)
[Order] Team29 buy weapon_ranged_low ×2 (oid=696)
[Order] Team29 buy tools ×2 (oid=697)
[Order] Team30 sell material ×30 (oid=698)
[Order] Team30 buy weapon_ranged_low ×2 (oid=699)
[Order] Team30 buy tools ×1 (oid=700)
[Ambition] Team31 rung 2→1 (商業 cap=2)
[Order] Team31 sell material ×30 (oid=701)
[Order] Team31 buy weapon_ranged_low ×2 (oid=702)
[Order] Team31 buy tools ×1 (oid=703)
[Order] Team32 buy weapon_melee_low ×2 (oid=704)
[Order] Team32 buy weapon_ranged_low ×2 (oid=705)
[Order] Team32 buy material ×8 (oid=706)
[Order] Team32 buy tools ×2 (oid=707)
[Order] Team33 buy weapon_melee_low ×1 (oid=708)
[Order] Team33 buy weapon_ranged_low ×1 (oid=709)
[Order] Team33 buy tools ×1 (oid=710)
[Order] Team34 buy weapon_melee_low ×2 (oid=711)
[Order] Team34 buy weapon_ranged_low ×1 (oid=712)
[Order] Team34 buy tools ×1 (oid=713)
[Order] Team35 buy weapon_melee_low ×1 (oid=714)
[Order] Team35 buy weapon_ranged_low ×1 (oid=715)
[Order] Team35 buy tools ×1 (oid=716)
[Order] Team36 buy weapon_melee_low ×1 (oid=717)
[Order] Team37 buy weapon_melee_low ×2 (oid=718)
[Order] Team37 buy weapon_ranged_low ×1 (oid=719)
[Order] Team37 buy material ×48 (oid=720)
[Order] Team37 buy tools ×1 (oid=721)
[Order] Team38 buy weapon_melee_low ×1 (oid=722)
[Order] Team38 buy weapon_ranged_low ×1 (oid=723)
[Order] Team38 buy tools ×1 (oid=724)
[Order] Team39 buy weapon_melee_low ×1 (oid=725)
[Order] Team39 buy weapon_ranged_low ×1 (oid=726)
[Order] Team39 buy material ×42 (oid=727)
[Order] Team39 buy tools ×1 (oid=728)
[Order] Team40 buy tools ×1 (oid=729)
[Order] Team41 buy weapon_melee_low ×1 (oid=730)
[Order] Team42 buy weapon_ranged_low ×2 (oid=731)
[Order] Team42 buy tools ×1 (oid=732)
[Order] Team43 buy weapon_ranged_low ×1 (oid=733)
[Order] Team44 buy weapon_ranged_low ×1 (oid=734)
[Order] Team44 buy tools ×1 (oid=735)
[Order] Team45 buy weapon_ranged_low ×1 (oid=736)
[Order] Team45 buy tools ×1 (oid=737)
[Order] Team46 buy weapon_ranged_low ×1 (oid=738)
[Order] Team46 buy tools ×1 (oid=739)
[Order] Team47 sell material ×10 (oid=740)
[Order] Team47 buy weapon_ranged_low ×2 (oid=741)
[Order] Team47 buy tools ×1 (oid=742)
[Ambition] Team48 rung 0→1 (商業 cap=2)
[Order] Team48 buy weapon_ranged_low ×3 (oid=743)
[Order] Team48 buy tools ×2 (oid=744)
[Order] Team48 buy food ×2 (oid=745)
[Order] Team49 sell material ×30 (oid=746)
[Order] Team50 sell material ×40 (oid=747)
[Order] Team51 sell material ×40 (oid=748)
[Order] Team51 buy weapon_ranged_low ×1 (oid=749)
[Order] Team52 sell material ×40 (oid=750)
[Order] Team52 buy weapon_ranged_low ×1 (oid=751)
[SurvivalForage] team=Team75 pop=2 → 覓食 @(11,19)
[Ambition] Team86 rung 0→1 (武力 cap=2)
[SoloAI] Team4 → 外交 (求和)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team35 → 逃跑 (survival)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[SoloAI] Team32 → 覓食 (覓食)
[SoloAI] Team33 → 建設 (建設)
[SoloAI] Team36 → 逃跑 (survival)
[SoloAI] Team4 → 逃跑 (survival)
[SoloAI] Team27 → 逃跑 (survival)
[SoloAI] Team28 → 迎戰 (迎戰)
[SoloAI] Team34 → 覓食 (覓食)
[SoloAI] Team38 → 覓食 (覓食)
[SoloAI] Team41 → 建設 (建設)
[SoloAI] Team42 → 覓食 (覓食)
[SoloAI] Team45 → 建設 (建設)
[SoloAI] Team64 → 逃跑 (survival)
[Order] Team55 sell material ×40 (oid=752)
[Order] Team56 sell material ×40 (oid=753)
[Order] Team57 sell material ×40 (oid=754)
[Order] Team59 sell material ×40 (oid=755)
[Order] Team60 sell material ×40 (oid=756)
[Order] Team62 sell material ×40 (oid=757)
[SoloAI] Team43 → 覓食 (覓食)
[SoloAI] Team6 → 逃跑 (survival)
[SoloAI] Team35 → 逃跑 (survival)
[SoloAI] Team37 → 覓食 (覓食)
[SoloAI] Team39 → 覓食 (覓食)
[Order] Team53 sell material ×1 (oid=758)
[Move] Team 8 抵達 (19,23)
[Move] Team 9 抵達 (6,26)
[Move] Team 15 抵達 (19,17)
[Move] Team 16 抵達 (28,4)
[Move] Team 27 抵達 (28,4)
[Move] Team 28 抵達 (19,7)
[Move] Team 32 抵達 (10,12)
[Move] Team 33 抵達 (8,6)
[Move] Team 34 抵達 (11,28)
[Move] Team 37 抵達 (14,8)
[Move] Team 38 抵達 (12,12)
[Move] Team 39 抵達 (18,1)
[Move] Team 41 抵達 (3,21)
[Move] Team 42 抵達 (13,20)
[Move] Team 44 抵達 (21,9)
[Move] Team 45 抵達 (3,24)
[Move] Team 53 抵達 (10,15)
[Move] Team 55 抵達 (8,8)
[Move] Team 56 抵達 (12,27)
[Move] Team 57 抵達 (16,5)
[Move] Team 58 抵達 (10,15)
[Move] Team 59 抵達 (13,12)
[Move] Team 60 抵達 (19,2)
